MOS,y_test_pred,y_test_pred_logistic
2.803,2.651639223098755,2.7891479773505807
4.41,3.6715500354766846,3.6204594127108294
4.16,4.165223598480225,3.9942930034479787
3.884,4.017631530761719,3.8843977763469866
3.978,3.745543956756592,3.67763707394613
3.136,4.009893417358398,3.8785925701288306
3.011,3.175327777862549,3.226238899150758
4.105,3.9397757053375244,3.825790603375026
2.965,3.2023282051086426,3.2481798672956756
4.346,4.04396390914917,3.9041199814619176
3.839,3.7909467220306396,3.7125189615587715
4.292,4.323412895202637,4.11034533769282
4.442,4.511729717254639,4.246197937179545
3.805,3.881101131439209,3.7813292117765513
3.816,3.3390793800354004,3.358429665761946
3.918,3.8847031593322754,3.7840659845030586
3.7,4.167486190795898,3.995965491048082
3.667,3.3864009380340576,3.396242029015184
4.047,4.63308048248291,4.332434625231485
4.243,3.9517760276794434,3.834852891353421
3.812,3.7967758178710938,3.7169862142101238
4.331,4.704722881317139,4.382871708034372
3.209,3.4415361881256104,3.4400799817453844
3.968,4.105656147003174,3.9501290172291874
3.5410000000000004,4.168550491333008,3.9967520853881524
4.441,4.547313690185547,4.27159066538934
3.035,3.1774208545684814,3.227941816493285
3.245,2.411388635635376,2.5811002533317833
4.399,4.273497581481934,4.073918106939686
2.517,3.7502663135528564,3.681272305539551
4.373,3.445650577545166,3.443341952460628
1.242,1.4873188734054565,1.7343717375439383
4.181,4.118268013000488,3.959500898844908
4.046,4.213789463043213,4.030111963705394
4.336,3.8464207649230957,3.754930591093739
4.229,4.518555164337158,4.251075376900303
4.194,3.8977739810943604,3.7939890000184278
3.718,4.037505149841309,3.8992872132446337
4.36,3.620807647705078,3.581011424594749
4.162,4.4699788093566895,4.216292461655939
3.819,3.9544103145599365,3.836840816100903
3.326,3.8535125255584717,3.7603360435019795
4.05,3.5753836631774902,3.545533196612382
3.78,3.6945910453796387,3.6383079644103873
4.3,4.289219379425049,4.085410605739185
4.031000000000001,3.9362010955810547,3.823089125576189
3.188,3.954881191253662,3.8371961025982273
4.228,3.3258557319641113,3.3478322863489893
4.288,4.2493062019348145,4.056200148520702
3.577,3.5524613857269287,3.5275704929209724
3.083,2.864867925643921,2.969792641777417
3.5660000000000003,3.8463425636291504,3.754870964115298
2.925,3.3114638328552246,3.3362832484805267
4.57,4.468847274780273,4.2154802747375015
4.472,4.157250881195068,3.9883967177268005
3.662,3.637486457824707,3.593999212262247
3.669,3.295853614807129,3.3237383452800486
4.414,4.479094982147217,4.222832567489718
3.4930000000000003,3.508035182952881,3.4926428092130664
3.429,3.4123268127441406,3.416884802672712
3.718,3.5535898208618164,3.528455708020374
1.989,1.8346507549285889,2.061517885635112
4.273,4.154973030090332,3.986711277537438
4.367,4.347412586212158,4.127797152364792
4.185,4.236942291259766,4.047128654925018
2.528,2.6735944747924805,2.8079206159010255
4.442,4.5022783279418945,4.239438671915991
3.076,2.820948362350464,2.93288844777544
4.474,4.2827911376953125,4.080713734463302
2.442,2.166309356689453,2.3638376259392544
3.948,4.226634502410889,4.039557433152368
3.838,3.836007595062256,3.7469867722568324
4.365,4.142615795135498,3.977561352456064
2.8110000000000004,3.6943912506103516,3.638153366018969
3.926,3.3686814308166504,3.382103514119194
4.082,4.249633312225342,4.056440004092565
4.4430000000000005,4.33609676361084,4.119573707443692
4.513,4.519779205322266,4.2519497305339655
4.646,4.74330997467041,4.409892458972536
4.529,4.5009355545043945,4.2384778695990235
2.834,4.141385555267334,3.97664982000083
4.309,4.85004997253418,4.484112294160013
4.238,4.161184787750244,3.9913066390125778
3.979,4.374300479888916,4.14730097252027
4.402,3.9324493408203125,3.8202527651209266
4.508,4.267984867095947,4.0698842081257
4.388,4.879219055175781,4.504261028720293
4.307,4.28217887878418,4.080266227424204
4.317,4.453310489654541,4.2043193391483555
4.323,4.09185266494751,3.9398584997811668
3.95,3.925912857055664,3.815308659655443
4.343,4.560906887054443,4.281267646947867
2.8760000000000003,3.8559927940368652,3.762225666737322
3.919,4.316969394683838,4.105652905017337
4.4430000000000005,4.512545585632324,4.246781123795358
3.906,4.142322063446045,3.977343725132414
4.324,4.437533855438232,4.192968874707958
4.27,4.782400131225586,4.437162450447545
3.864,3.9919168949127197,3.865089589723425
