vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
yfcc-batch1/257,70.58064516129029,1280,720,yuv420p,29.97002997002997,245,8,3169400
yfcc-batch1/256,69.2352941176471,1280,720,yuv420p,29.97002997002997,240,8,3140011
yfcc-batch1/264,37.6176470588235,1280,720,yuv420p,25.0,203,8,3303343
yfcc-batch1/265,71.14814814814821,1280,720,yuv420p,29.97002997002997,221,8,3017591
yfcc-batch1/267,72.9375,1280,720,yuv420p,29.97002997002997,240,8,2963689
yfcc-batch1/269,59.90625,1280,720,yuv420p,25.0,185,8,3004894
yfcc-batch1/277,72.0625,1280,720,yuv420p,29.97002997002997,214,8,2942608
yfcc-batch1/275,70.6969696969697,1280,720,yuv420p,24.0,172,8,3189466
yfcc-batch1/280,55.0666666666667,1280,720,yuv420p,24.0,172,8,3178472
yfcc-batch1/285,64.6153846153846,1280,720,yuv420p,29.97,245,8,3349726
yfcc-batch1/281,47.28125,1280,720,yuv420p,23.976023976023978,192,8,3123091
yfcc-batch1/284,77.48148148148151,1280,720,yuv420p,29.97002997002997,255,8,3143222
yfcc-batch1/282,72.4848484848485,1280,720,yuv420p,29.97002997002997,240,8,3175218
yfcc-batch1/287,62.2,1280,720,yuv420p,25.0,202,8,3183010
yfcc-batch1/295,77.52941176470591,1280,720,yuv420p,25.0,200,8,3126891
yfcc-batch1/294,72.51612903225809,1280,720,yuv420p,29.97,209,8,3232335
yfcc-batch1/293,45.2285714285714,1280,720,yuv420p,24.0,173,8,3190485
yfcc-batch1/300,56.4117647058824,1280,720,yuv420p,24.0,173,8,3182645
yfcc-batch1/299,62.612903225806505,1280,720,yuv420p,25.0,202,8,3081337
yfcc-batch1/301,72.375,1280,720,yuv420p,24.0,207,8,3149524
yfcc-batch1/297,55.67647058823529,1280,720,yuv420p,24.0,192,8,3099538
yfcc-batch1/302,67.5277777777778,1280,720,yuv420p,25.0,175,8,3150522
yfcc-batch1/298,45.7037037037037,1280,720,yuv420p,25.0,181,8,3166697
yfcc-batch1/307,62.6111111111111,1280,720,yuv420p,29.97002997002997,214,8,3046772
yfcc-batch1/305,63.2702702702703,1280,720,yuv420p,29.97002997002997,215,8,3274836
yfcc-batch1/309,68.35,1280,720,yuv420p,29.97002997002997,240,8,3243172
yfcc-batch1/308,71.21875,1280,720,yuv420p,29.97002997002997,209,8,3245065
yfcc-batch1/306,71.9354838709677,1280,720,yuv420p,29.97002997002997,240,8,3262471
yfcc-batch1/312,84.84375,1280,720,yuv420p,25.0,174,8,3144028
yfcc-batch1/315,49.5454545454546,1280,720,yuv420p,25.0,204,8,3210010
yfcc-batch1/317,48.5862068965517,1280,720,yuv420p,29.97002997002997,215,8,3074177
yfcc-batch1/316,67.09375,1280,720,yuv420p,25.0,180,8,3066912
yfcc-batch1/323,83.7647058823529,1280,720,yuv420p,29.97002997002997,240,8,3224836
yfcc-batch1/320,67.8666666666667,1280,720,yuv420p,29.97,215,8,3104560
yfcc-batch1/321,37.085714285714296,1280,720,yuv420p,24.0,192,8,3181375
yfcc-batch1/325,71.2571428571428,1280,720,yuv420p,24.0,192,8,3242182
yfcc-batch1/322,63.0,1280,720,yuv420p,29.97,216,8,3162140
yfcc-batch1/332,39.0909090909091,1280,720,yuv420p,29.97002997002997,240,8,3128556
yfcc-batch1/328,62.2258064516129,1280,720,yuv420p,29.97002997002997,240,8,3322898
yfcc-batch1/333,61.6071428571429,1280,720,yuv420p,29.97002997002997,214,8,3247849
yfcc-batch1/327,55.6176470588235,1280,720,yuv420p,29.97002997002997,210,8,3096605
yfcc-batch1/330,50.6666666666667,1280,720,yuv420p,29.97002997002997,184,8,3250174
yfcc-batch1/336,60.78571428571429,1280,720,yuv420p,29.97002997002997,216,8,3027019
yfcc-batch1/340,76.1612903225806,1280,720,yuv420p,23.976023976023978,192,8,3146902
yfcc-batch1/337,88.1428571428571,1280,720,yuv420p,23.976023976023978,167,8,3154937
yfcc-batch1/335,54.4242424242424,1280,720,yuv420p,29.97002997002997,223,8,3189241
yfcc-batch1/339,81.9032258064516,1280,720,yuv420p,23.976023976023978,181,8,3124088
yfcc-batch1/338,83.3030303030303,1280,720,yuv420p,23.976023976023978,213,8,3204807
yfcc-batch1/344,80.53125,1280,720,yuv420p,23.976023976023978,192,8,3181718
yfcc-batch1/343,87.05555555555559,1280,720,yuv420p,23.976023976023978,181,8,3175414
yfcc-batch1/342,79.15625,1280,720,yuv420p,23.976023976023978,205,8,3199950
yfcc-batch1/347,58.4242424242424,1280,720,yuv420p,29.97,244,8,3000619
yfcc-batch1/354,64.28571428571429,720,1280,yuv420p,29.97002997002997,217,8,2900676
yfcc-batch1/353,75.875,720,1280,yuv420p,29.97002997002997,214,8,3237240
yfcc-batch1/348,61.1818181818182,1280,720,yuv420p,29.97,214,8,3203833
yfcc-batch1/352,43.4838709677419,1280,720,yuv420p,29.97002997002997,224,8,3169200
yfcc-batch1/360,53.3793103448276,1280,720,yuv420p,24.0,192,8,3129294
yfcc-batch1/361,63.866666666666696,1280,720,yuv420p,23.976023976023978,177,8,3249203
yfcc-batch1/358,52.5,1280,720,yuv420p,24.0,200,8,3129996
yfcc-batch1/364,49.375,1280,720,yuv420p,24.0,192,8,3137466
yfcc-batch1/368,80.4375,1280,720,yuv420p,29.97002997002997,212,8,3190201
yfcc-batch1/366,72.2,1280,720,yuv420p,29.97002997002997,244,8,3235301
yfcc-batch1/365,66.054054054054,1280,720,yuv420p,24.0,192,8,3156034
yfcc-batch1/371,42.257142857142895,1280,720,yuv420p,29.97002997002997,240,8,3125575
yfcc-batch1/374,51.3125,720,1280,yuv420p,29.97,232,8,3267414
yfcc-batch1/369,55.46875,1280,720,yuv420p,24.0,192,8,3221007
yfcc-batch1/373,48.8125,1280,720,yuv420p,29.97,240,8,3094979
yfcc-batch1/370,42.0769230769231,1280,720,yuv420p,24.0,192,8,3192232
yfcc-batch1/381,57.90625,1280,720,yuv420p,25.0,201,8,3338974
yfcc-batch1/378,61.0,1280,720,yuv420p,29.97,250,8,3303061
yfcc-batch1/379,65.14285714285711,1280,720,yuv420p,29.97,244,8,3239644
yfcc-batch1/387,50.31428571428571,720,1280,yuv420p,29.97002997002997,218,8,3034921
yfcc-batch1/383,82.02857142857141,1280,720,yuv420p,29.97002997002997,240,8,3257135
yfcc-batch1/386,61.030303030303,1280,720,yuv420p,24.0,170,8,3296977
yfcc-batch1/384,56.7105263157895,1280,720,yuv420p,29.97,244,8,3230320
yfcc-batch1/391,66.91428571428571,1280,720,yuv420p,29.97,241,8,3329839
yfcc-batch1/393,73.32352941176471,1280,720,yuv420p,29.97,242,8,3282561
yfcc-batch1/398,64.05,1280,720,yuv420p,29.97002997002997,237,8,2850167
yfcc-batch1/395,76.24242424242429,1280,720,yuv420p,29.97,244,8,3306407
yfcc-batch1/397,60.63636363636361,1280,720,yuv420p,29.97,240,8,3179445
yfcc-batch1/401,75.09375,1280,720,yuv420p,25.0,181,8,3252574
yfcc-batch1/400,41.3548387096774,1280,720,yuv420p,29.97,238,8,3206887
yfcc-batch1/404,75.3333333333333,1280,720,yuv420p,29.97,231,8,3255041
yfcc-batch1/412,58.1621621621622,1280,720,yuv420p,29.97002997002997,219,8,3014470
yfcc-batch1/409,55.1785714285714,1280,720,yuv420p,29.97002997002997,210,8,2969769
yfcc-batch1/410,43.9428571428571,1280,720,yuv420p,29.97,214,8,3208726
yfcc-batch1/407,55.67647058823529,1280,720,yuv420p,29.97,222,8,2879082
yfcc-batch1/420,70.0666666666667,1280,720,yuv420p,25.0,200,8,3143947
yfcc-batch1/415,72.02857142857141,1280,720,yuv420p,29.97,241,8,3188706
yfcc-batch1/418,66.0277777777778,1280,720,yuv420p,29.97,233,8,3097205
yfcc-batch1/427,69.1176470588235,1280,720,yuv420p,29.97,240,8,3092581
yfcc-batch1/423,60.96428571428571,1280,720,yuv420p,29.97002997002997,210,8,3193116
yfcc-batch1/421,42.4838709677419,1280,720,yuv420p,24.0,187,8,3044873
yfcc-batch1/425,31.8666666666667,1280,720,yuv420p,24.0,175,8,3164155
yfcc-batch1/422,79.3636363636364,1280,720,yuv420p,25.0,200,8,3157649
yfcc-batch1/435,47.4571428571429,1280,720,yuv420p,29.97002997002997,259,8,3101867
yfcc-batch1/431,73.4324324324324,1280,720,yuv420p,29.97002997002997,214,8,3237025
yfcc-batch1/434,60.612903225806505,1280,720,yuv420p,29.97002997002997,254,8,3154083
yfcc-batch1/441,52.34375,1280,720,yuv420p,29.97,256,8,3256124
yfcc-batch1/442,39.551724137931,1280,720,yuv420p,29.97,214,8,3186380
yfcc-batch1/444,58.2758620689655,1280,720,yuv420p,29.97002997002997,241,8,3168552
yfcc-batch1/443,63.82857142857139,1280,720,yuv420p,29.97002997002997,240,8,3038154
yfcc-batch1/449,67.0,1280,720,yuv420p,29.97,215,8,3172237
yfcc-batch1/457,63.39473684210521,1280,720,yuv420p,29.97,229,8,3292112
yfcc-batch1/458,68.6969696969697,1280,720,yuv420p,29.97,240,8,3225231
yfcc-batch1/454,68.65625,1280,720,yuv420p,25.0,203,8,3243791
yfcc-batch1/452,53.322580645161295,1280,720,yuv420p,24.0,172,8,3137156
yfcc-batch1/451,45.485714285714295,1280,720,yuv420p,29.97002997002997,210,8,3169453
yfcc-batch1/450,69.8965517241379,1280,720,yuv420p,29.97,240,8,3006600
yfcc-batch1/464,69.3103448275862,1280,720,yuv420p,29.97,216,8,2953745
yfcc-batch1/466,64.9393939393939,1280,720,yuv420p,29.97,245,8,3040323
yfcc-batch1/470,71.8387096774194,1280,720,yuv420p,29.97002997002997,209,8,3236788
yfcc-batch1/469,60.90625,1280,720,yuv420p,29.97,245,8,3279125
yfcc-batch1/471,66.69230769230771,1280,720,yuv420p,29.97002997002997,240,8,3260130
yfcc-batch1/476,71.5,1280,720,yuv420p,15.0,126,8,3145936
yfcc-batch1/473,67.3703703703704,1280,720,yuv420p,25.0,200,8,2912137
yfcc-batch1/480,56.0,1280,720,yuv420p,24.0,177,8,3112625
yfcc-batch1/479,72.5,1280,720,yuv420p,24.0,192,8,3222757
yfcc-batch1/485,67.6333333333333,1280,720,yuv420p,29.97002997002997,227,8,2980101
yfcc-batch1/490,45.55882352941179,1280,720,yuv420p,29.97,270,8,3250531
yfcc-batch1/486,49.7878787878788,1280,720,yuv420p,23.976023976023978,174,8,3052187
yfcc-batch1/497,69.2413793103448,1280,720,yuv420p,25.0,210,8,3024076
yfcc-batch1/491,72.0689655172414,1280,720,yuv420p,29.97,240,8,3136519
yfcc-batch1/501,46.32352941176471,1280,720,yuv420p,29.97,240,8,3128602
yfcc-batch1/506,77.53125,1280,720,yuv420p,25.0,194,8,3219187
yfcc-batch1/508,67.5925925925926,1280,720,yuv420p,29.97,185,8,3264660
yfcc-batch1/505,32.294117647058805,1280,720,yuv420p,29.97002997002997,225,8,3148253
yfcc-batch1/509,69.4571428571429,1280,720,yuv420p,29.97,269,8,3204024
yfcc-batch1/517,74.2058823529412,1280,720,yuv420p,29.97,212,8,3187923
yfcc-batch1/512,56.73529411764712,1280,720,yuv420p,29.97,244,8,3151495
yfcc-batch1/534,72.82352941176471,1280,720,yuv420p,25.0,179,8,3158738
yfcc-batch1/537,59.0909090909091,1280,720,yuv420p,29.97,261,8,2939836
yfcc-batch1/536,30.2941176470588,1280,720,yuv420p,12.0,96,8,2653899
yfcc-batch1/543,70.21428571428571,1280,720,yuv420p,25.0,177,8,3207577
yfcc-batch1/545,65.5555555555556,1280,720,yuv420p,25.0,201,8,3014251
yfcc-batch1/541,74.3,1280,720,yuv420p,25.0,174,8,3172770
yfcc-batch1/544,68.0,1280,720,yuv420p,25.0,179,8,3338329
yfcc-batch1/547,63.6176470588235,1280,720,yuv420p,23.976023976023978,192,8,3184899
yfcc-batch1/546,38.6666666666667,720,1280,yuv420p,23.976023976023978,170,8,3180470
yfcc-batch1/557,59.74285714285711,720,1280,yuv420p,29.97002997002997,210,8,3058492
yfcc-batch1/554,51.5,1280,720,yuv420p,24.0,192,8,2734252
yfcc-batch1/558,59.57142857142861,720,1280,yuv420p,29.97002997002997,222,8,2842312
yfcc-batch1/559,58.2121212121212,720,1280,yuv420p,29.97002997002997,185,8,3428644
yfcc-batch1/561,73.5625,1280,720,yuv420p,29.97,214,8,3190573
yfcc-batch1/560,56.264705882352885,1280,720,yuv420p,24.0,168,8,2997497
yfcc-batch1/566,53.448275862069,1280,720,yuv420p,29.97,246,8,3226097
yfcc-batch1/569,49.0,1280,720,yuv420p,29.97,240,8,3153658
yfcc-batch1/565,68.5142857142857,1280,720,yuv420p,23.976023976023978,192,8,2974339
yfcc-batch1/571,51.4333333333333,1280,720,yuv420p,23.976023976023978,200,8,3217979
yfcc-batch1/572,56.6111111111111,1280,720,yuv420p,24.0,192,8,3142026
yfcc-batch1/574,62.78571428571429,1280,720,yuv420p,29.97002997002997,240,8,3187157
yfcc-batch1/583,68.0909090909091,1280,720,yuv420p,25.0,215,8,3153471
yfcc-batch1/589,73.3571428571429,1280,720,yuv420p,29.97,215,8,3221323
yfcc-batch1/586,57.7878787878788,1280,720,yuv420p,29.97,270,8,3179512
yfcc-batch1/588,51.3103448275862,1280,720,yuv420p,25.0,182,8,3076667
yfcc-batch1/585,72.4137931034483,1280,720,yuv420p,29.97,243,8,3148776
yfcc-batch1/591,60.1818181818182,1280,720,yuv420p,29.97,218,8,3249314
yfcc-batch1/593,53.0555555555556,1280,720,yuv420p,29.97,265,8,3140984
yfcc-batch1/594,72.4285714285714,1280,720,yuv420p,29.97,222,8,3044306
yfcc-batch1/602,72.84848484848479,1280,720,yuv420p,24.0,195,8,3163278
yfcc-batch1/600,72.0,1280,720,yuv420p,29.97002997002997,240,8,3234199
yfcc-batch1/601,76.1785714285714,1280,720,yuv420p,24.0,192,8,3277375
yfcc-batch1/608,54.8,1280,720,yuv420p,29.97002997002997,245,8,3181703
yfcc-batch1/606,74.4848484848485,1280,720,yuv420p,29.97002997002997,210,8,3145794
yfcc-batch1/604,53.17647058823529,1280,720,yuv420p,29.97002997002997,216,8,2886120
yfcc-batch1/609,73.0322580645161,1280,720,yuv420p,25.0,179,8,2972813
yfcc-batch1/616,52.0285714285714,1280,720,yuv420p,29.97,244,8,3046981
yfcc-batch1/615,60.5625,1280,720,yuv420p,24.0,173,8,3207193
yfcc-batch1/614,72.1,1280,720,yuv420p,29.97002997002997,214,8,3078242
yfcc-batch1/619,52.151515151515206,1280,720,yuv420p,29.97002997002997,216,8,3178883
yfcc-batch1/621,55.46875,1280,720,yuv420p,29.97002997002997,241,8,3064879
yfcc-batch1/622,65.5151515151515,1280,720,yuv420p,29.97002997002997,210,8,2934190
yfcc-batch1/623,59.4285714285714,1280,720,yuv420p,29.97002997002997,244,8,3174538
yfcc-batch1/625,56.8333333333333,1280,720,yuv420p,25.0,183,8,3209283
yfcc-batch1/628,59.28125,1280,720,yuv420p,29.97002997002997,233,8,3124275
yfcc-batch1/630,82.7096774193548,1280,720,yuv420p,25.0,200,8,3123556
yfcc-batch1/635,54.3,1280,720,yuv420p,24.0,173,8,3172273
yfcc-batch1/636,55.77777777777778,1280,720,yuv420p,24.0,214,8,3237624
yfcc-batch1/643,69.46875,1280,720,yuv420p,24.0,171,8,3203909
yfcc-batch1/641,58.57142857142861,1280,720,yuv420p,29.97002997002997,185,8,3207224
yfcc-batch1/639,60.264705882352885,1280,720,yuv420p,24.0,192,8,3137591
yfcc-batch1/638,46.5,1280,720,yuv420p,24.0,171,8,2885568
