vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
A085,70.8486,1920,1080,yuv420p,30.0088730554882,301,8,17102288
A086,35.2749,1920,1080,yuv420p,29.9800133244504,300,8,17013643
A087,56.6415,1920,1080,yuv420p,29.8408818973079,299,8,16912277
A088,43.4892,1920,1080,yuv420p,24.9325988743763,250,8,19560818
A089,46.9444,1920,1080,yuv420p,29.841,299,8,4302760
A090,86.1709,1920,1080,yuv420p,29.9800133244504,300,8,15530839
A091,46.2238,1920,1080,yuv420p,29.837,299,8,8526448
A092,71.095,1920,1080,yuv420p,29.4234336870056,295,8,16780516
A093,66.9632,1920,1080,yuv420p,29.9821439675926,300,8,16990067
A094,52.3441,1920,1080,yuv420p,30.0055824339412,301,8,17168699
A095,71.5491,1920,1080,yuv420p,29.9800133244504,300,8,15427788
A096,66.5815,1920,1080,yuv420p,29.9750208159867,300,8,17309467
A097,66.4593,1920,1080,yuv420p,29.9751037344398,301,8,11046218
A098,85.8091,1920,1080,yuv420p,30.0089062977717,301,8,17118899
A099,46.1517,1920,1080,yuvj420p,30.0084409125047,301,8,21714840
A100,46.6273,1920,1080,yuv420p,30.025037489734,301,8,16961137
A101,69.3657,1920,1080,yuv420p,29.9750208159867,300,8,17493724
A102,62.987,1920,1080,yuv420p,29.8223293998741,299,8,16933097
A103,71.6203,1920,1080,yuv420p,29.8507462686567,299,8,16992718
A104,50.385,1920,1080,yuv420p,29.9360698596996,300,8,16963448
A105,37.8824,1920,1080,yuv420p,29.9800133244504,300,8,15042215
A106,72.642,1920,1080,yuv420p,30.3467718120805,303,8,4546073
A107,81.6325,1920,1080,yuv420p,29.9800133244504,300,8,15519907
A108,35.8462,1920,1080,yuvj420p,30.0832870627429,301,8,21757909
A109,36.5086,1920,1080,yuv420p,29.791,298,8,3648772
A110,87.8585,1920,1080,yuv420p,29.9800796812749,301,8,10767615
B001,27.2485,1280,720,yuv420p,19.561507300634,196,8,7880020
B002,73.4245,1280,720,yuv420p,30.0055824339412,301,8,10609223
B003,49.1111,1280,720,yuv420p,30.0058815515334,301,8,11514298
B004,60.6719,1280,720,yuv420p,30.0809821346282,301,8,10014957
B005,47.2959,1280,720,yuv420p,29.985057280425,301,8,7537260
B006,44.4845,1280,720,yuv420p,30.0053009364988,300,8,9822388
B007,37.858,1280,720,yuv420p,29.3050795471215,293,8,9938371
B008,75.0204,1280,720,yuv420p,30.0076763823304,301,8,10598796
B009,39.4971,1280,720,yuv420p,30.0058011215502,300,8,9963235
B010,33.9518,1280,720,yuv420p,29.7919892651087,298,8,11957951
B011,36.0333,1280,720,yuv420p,29.8056815765223,299,8,12016260
B012,33.9801,1280,720,yuv420p,29.7280251480028,298,8,11940486
B013,58.0795,1280,720,yuv420p,29.8240480908619,299,8,11939124
B014,62.3243,1280,720,yuv420p,30.0091722386909,301,8,12028571
B015,56.9636,1280,720,yuv420p,30.0,301,8,2255331
B016,52.1065,1280,720,yuv420p,29.9800796812749,301,8,7647917
B017,65.3693,1280,720,yuv420p,29.97002997003,300,8,10647778
B018,54.024,1280,720,yuv420p,29.9941678007054,300,8,9968907
B019,66.1658,1280,720,yuv420p,29.9358707125181,300,8,9906905
B020,69.2781,1280,720,yuv420p,30.0,301,8,3239956
B021,84.9903,1280,720,yuv420p,29.985057280425,301,8,2455951
B022,84.532,1280,720,yuv420p,29.985057280425,301,8,2110859
B023,70.8629,1280,720,yuv420p,29.985057280425,301,8,2201383
B024,67.6078,1280,720,yuv420p,29.985057280425,301,8,2164654
B025,86.53,1280,720,yuv420p,29.985057280425,301,8,2325182
B026,72.0794,1280,720,yuv420p,29.9800796812749,301,8,2179552
B027,89.2689,1280,720,yuv420p,29.9800796812749,301,8,2223998
B028,78.8442,1280,720,yuv420p,29.9800796812749,301,8,7711596
B029,90.8788,1280,720,yuv420p,29.9800796812749,301,8,7736712
B030,23.7704,1280,720,yuv420p,29.9800796812749,301,8,7298306
B031,69.9155,1280,720,yuv420p,29.9800796812749,301,8,7496066
B032,62.1639,1280,720,yuv420p,29.9800796812749,301,8,8117830
B033,67.869,1280,720,yuv420p,29.9800796812749,301,8,7533963
B034,71.4773,1280,720,yuv420p,29.9800796812749,301,8,7914465
B035,43.9005,1280,720,yuv420p,29.9800796812749,301,8,7606715
B036,82.8776,1280,720,yuv420p,29.9800796812749,301,8,7702751
B037,47.7402,1280,720,yuv420p,29.9800796812749,301,8,7501886
B038,67.4641,1280,720,yuv420p,29.9800796812749,301,8,7525416
B039,61.2217,1280,720,yuv420p,29.9800796812749,301,8,7776787
B040,67.0729,1280,720,yuv420p,29.9800796812749,301,8,7572360
B041,45.799,1280,720,yuv420p,29.9800796812749,301,8,7489085
B042,62.8774,1280,720,yuv420p,29.9800796812749,301,8,7317482
B043,38.3,1280,720,yuv420p,29.9800796812749,301,8,7586454
B044,87.1329,1280,720,yuv420p,29.9800796812749,301,8,7633139
B045,64.1244,1280,720,yuv420p,29.9800796812749,301,8,7586607
B046,75.0229,1280,720,yuv420p,29.9800796812749,301,8,7661317
B047,63.7714,1280,720,yuv420p,29.9800796812749,301,8,7595600
B048,65.9427,1280,720,yuv420p,29.9800796812749,301,8,8036411
B049,78.5928,1280,720,yuv420p,29.9800796812749,301,8,7617405
B050,77.2019,1280,720,yuv420p,29.9800796812749,301,8,7749337
B051,46.0611,1280,720,yuv420p,29.9800796812749,301,8,7218411
B052,58.6099,1280,720,yuv420p,29.9800796812749,301,8,7749694
B053,74.9505,1280,720,yuv420p,29.9800796812749,301,8,7573192
B054,27.2126,1280,720,yuv420p,30.0,300,8,404779
B055,64.193,1280,720,yuv420p,29.9800796812749,301,8,7525701
B056,62.6744,1280,720,yuv420p,29.985057280425,301,8,7556966
B057,59.9947,1280,720,yuv420p,29.9800796812749,301,8,7790225
B058,58.367,1280,720,yuv420p,29.9800796812749,301,8,7042354
B059,52.0,1280,720,yuv420p,29.9800796812749,301,8,7600362
B060,59.4882,1280,720,yuv420p,29.9800796812749,301,8,7644798
B061,63.7011,1280,720,yuv420p,29.9800796812749,301,8,7456950
B062,56.8361,1280,720,yuv420p,29.9800796812749,301,8,7570243
B063,44.152,1280,720,yuv420p,29.985057280425,301,8,7466772
B064,60.0559,1280,720,yuv420p,29.9800796812749,301,8,7347900
B065,58.7207,1280,720,yuv420p,29.9800796812749,301,8,7640948
B066,57.5947,1280,720,yuv420p,29.9800796812749,301,8,7488109
B067,70.6193,1280,720,yuv420p,30.0,300,8,5258802
B068,76.6719,1280,720,yuv420p,30.0,300,8,7853572
B069,68.4948,1280,720,yuv420p,30.0,300,8,5038168
B070,56.4128,1280,720,yuv420p,30.0,300,8,10512891
B071,81.3516,1280,720,yuv420p,30.0,300,8,6034501
B072,82.573,1280,720,yuv420p,30.0,300,8,8379349
B073,66.0347,1280,720,yuv420p,30.0,300,8,5938186
B074,83.0838,1280,720,yuv420p,30.0,300,8,5318608
B075,55.4301,1280,720,yuv420p,30.0,300,8,11473848
B076,85.2071,1280,720,yuv420p,30.0,300,8,8500188
B077,81.9227,1280,720,yuv420p,30.0,300,8,17942219
B078,87.6489,1280,720,yuv420p,30.0,300,8,10731410
B079,73.5323,1280,720,yuv420p,30.0,300,8,2581410
B080,78.8136,1280,720,yuv420p,30.0,300,8,4927150
B081,46.3822,1280,720,yuv420p,30.0,301,8,3525234
B082,39.3422,1280,720,yuv420p,29.9166666666667,300,8,3186862
B083,47.1299,1280,720,yuv420p,29.97,300,8,7848079
B084,27.3091,1280,720,yuv420p,30.0,300,8,5316780
B085,78.5556,1280,720,yuv420p,30.0,301,8,10439150
B086,80.3536,1280,720,yuv420p,30.0,301,8,7683221
B087,72.178,1280,720,yuvj420p,30.0,300,8,12986134
B088,52.8177,1280,720,yuv420p,30.0,300,8,7212589
B089,74.2079,1280,720,yuv420p,29.97002997003,300,8,16901837
B090,26.0497,1280,720,yuv420p,29.75,298,8,5822189
B091,71.7738,1280,720,yuv420p,29.8333333333333,299,8,10472115
B092,75.2238,1280,720,yuv420p,30.0,301,8,5534356
B093,70.0112,1280,720,yuv420p,29.8507462686567,299,8,20275145
B094,72.7368,1280,720,yuv420p,30.0,301,8,6027928
B095,72.7588,1280,720,yuv420p,30.0,301,8,9031116
B096,57.6856,1280,720,yuv420p,29.846,299,8,4050747
B097,60.4053,1280,720,yuv420p,29.4166666666667,295,8,8260375
B098,80.199,1280,720,yuv420p,29.97002997003,300,8,19088542
B099,69.5399,1280,720,yuv420p,29.8333333333333,299,8,9767246
B100,80.2398,1280,720,yuv420p,29.97002997003,300,8,9019298
B101,59.2431,1280,720,yuv420p,29.97002997003,300,8,8948792
B102,88.0219,1280,720,yuv420p,29.97002997003,300,8,16263522
B103,25.2484,1280,720,yuv420p,30.0,301,8,10122574
B104,71.3464,1280,720,yuv420p,30.0,301,8,10065727
B105,70.9,1280,720,yuv420p,29.97002997003,300,8,3522190
B106,57.0578,1280,720,yuv420p,29.97002997003,300,8,8658647
B107,76.7188,1280,720,yuv420p,29.97002997003,300,8,10443466
B108,85.7418,1280,720,yuvj420p,30.0,300,8,6536590
B109,79.3295,1280,720,yuv420p,29.97002997003,300,8,11120289
B110,77.6527,1280,720,yuv420p,29.97002997003,300,8,13752113
B111,57.7553,1280,720,yuv420p,30.0,300,8,7364082
B112,56.3086,1280,720,yuv420p,30.0,301,8,3986915
B113,73.7705,1280,720,yuv420p,30.0,301,8,13345531
B114,85.8129,1280,720,yuv420p,29.97002997003,300,8,9876757
B115,39.1942,1280,720,yuv420p,30.0,301,8,5719821
B116,65.6578,1280,720,yuv420p,29.8507462686567,299,8,5931632
B117,70.7436,1280,720,yuv420p,30.0,300,8,6540144
B118,71.8769,1280,720,yuv420p,24.0,241,8,12586494
B119,69.3909,1280,720,yuv420p,30.0,301,8,12133188
B120,82.9815,1280,720,yuv420p,29.97002997003,301,8,6217843
B121,54.3529,1280,720,yuv420p,30.0,301,8,7545922
B122,59.2645,1280,720,yuv420p,29.97002997003,300,8,8998681
B123,76.6535,1280,720,yuvj420p,30.0,301,8,6455348
B124,55.3564,1280,720,yuv420p,30.0,301,8,3136717
B125,52.9389,1280,720,yuv420p,30.0,301,8,6554616
B126,73.5285,1280,720,yuv420p,30.0,301,8,4255869
B127,58.382,1280,720,yuv420p,29.97002997003,300,8,6324884
B128,59.2601,1280,720,yuv420p,29.97002997003,300,8,7565774
B129,38.2353,1280,720,yuv420p,29.97002997003,300,8,16244180
B130,52.7733,1280,720,yuv420p,29.97,300,8,4674811
B131,37.062,1280,720,yuv420p,29.97002997003,300,8,9603093
B132,42.6774,1280,720,yuv420p,20.027,201,8,5518419
B133,81.2515,1280,720,yuv420p,29.97002997003,300,8,6796943
B134,69.35,1280,720,yuv420p,30.0,301,8,4598565
B135,79.775,1280,720,yuv420p,29.97002997003,301,8,10986435
B136,71.8718,1280,720,yuv420p,29.97002997003,300,8,8420035
B137,47.1258,1280,720,yuv420p,30.0,301,8,15575065
B138,79.3155,1280,720,yuv420p,30.0,300,8,3231912
B139,68.8052,1280,720,yuv420p,30.0,301,8,15978289
B140,68.4787,1280,720,yuv420p,29.97002997003,301,8,7886460
B141,86.3333,1280,720,yuv420p,29.97002997003,300,8,8701756
B142,64.9667,1280,720,yuv420p,30.0,301,8,8723137
B143,64.0795,1280,720,yuv420p,30.0,301,8,8603873
B144,46.1283,1280,720,yuv420p,29.97002997003,300,8,3307824
B145,87.7442,1280,720,yuv420p,29.97002997003,301,8,9882220
B146,62.9054,1280,720,yuv420p,29.8333333333333,301,8,8470707
B147,73.0254,1280,720,yuv420p,29.8333333333333,299,8,9879764
B148,27.5249,1280,720,yuv420p,29.9166666666667,300,8,6237310
B149,51.5759,1280,720,yuv420p,30.0,301,8,7141937
B150,58.6421,1280,720,yuv420p,29.8507462686567,299,8,6238649
B151,71.6954,1280,720,yuvj420p,29.9166666666667,300,8,5405303
B152,70.9887,1280,720,yuv420p,23.919073800309,241,8,8572705
B153,62.9021,1280,720,yuv420p,29.662,297,8,5641536
B154,49.736,1280,720,yuv420p,29.9070010449321,300,8,3854303
B155,43.4969,1280,720,yuv420p,29.97002997003,300,8,6122442
B156,69.2067,1280,720,yuv420p,30.0,300,8,11550271
B157,75.9554,1280,720,yuv420p,30.0,300,8,6119057
B158,76.8757,1280,720,yuv420p,29.97002997003,301,8,10585150
B159,35.9529,1280,720,yuvj420p,30.0,302,8,10402521
B160,34.3556,1280,720,yuv420p,29.834,299,8,10152951
B161,71.6517,1280,720,yuv420p,30.0,287,8,5661189
B162,51.3829,1280,720,yuv420p,29.75,299,8,4677507
B163,45.5813,1280,720,yuv420p,29.785,298,8,6387275
B164,83.1737,1280,720,yuv420p,29.97002997003,301,8,6618687
B165,67.3736,1280,720,yuv420p,29.97002997003,300,8,5380244
B166,57.8166,1280,720,yuv420p,30.0,301,8,6271305
B167,14.8662,1280,720,yuv420p,30.0,300,8,9060540
B168,56.3245,1280,720,yuv420p,29.97002997003,300,8,10285566
B169,54.0769,1280,720,yuv420p,30.0,300,8,4872518
B170,35.8132,1280,720,yuv420p,29.9166666666667,300,8,7385182
B171,89.7447,1280,720,yuv420p,29.97002997003,300,8,2987410
B172,75.619,1280,720,yuv420p,29.97002997003,300,8,6217736
B173,66.0171,1280,720,yuv420p,30.0,300,8,9750357
B174,17.9012,1280,720,yuv420p,30.0,300,8,5200160
B175,38.6221,1280,720,yuv420p,29.9166666666667,300,8,6706030
B176,68.9807,1280,720,yuv420p,29.97002997003,300,8,17046588
B177,40.7351,1280,720,yuv420p,30.0,301,8,4115785
B178,61.3542,1280,720,yuv420p,30.0,301,8,9009139
B179,56.5635,1280,720,yuvj420p,30.0,301,8,8485060
B180,72.9946,1280,720,yuv420p,29.97002997003,300,8,6768142
B181,38.5263,1280,720,yuv420p,29.8333333333333,300,8,3996529
B182,82.9684,1280,720,yuv420p,29.97002997003,300,8,8165238
B183,85.2941,1280,720,yuv420p,29.97002997003,301,8,10487463
B184,57.0256,1280,720,yuv420p,30.0,301,8,9398680
B185,65.4143,1280,720,yuv420p,30.0,300,8,7977691
B186,64.5275,1280,720,yuv420p,29.97002997003,300,8,3272202
B187,90.199,1280,720,yuv420p,29.97002997003,300,8,5377536
B188,70.3474,1280,720,yuv420p,30.0,300,8,8928475
B189,49.8683,1280,720,yuv420p,29.97002997003,301,8,6796806
B190,72.1381,1280,720,yuv420p,29.97,300,8,9852283
B191,82.8227,1280,720,yuv420p,29.97002997003,301,8,9890508
B192,55.6981,1280,720,yuvj420p,30.0,302,8,10281561
B193,70.5926,1280,720,yuv420p,29.97002997003,300,8,15559274
B194,55.5238,1280,720,yuv420p,30.0,300,8,17439638
B195,70.2275,1280,720,yuv420p,29.9166666666667,300,8,2592196
B196,50.7012,1280,720,yuv420p,30.0,301,8,11631846
B197,36.4242,1280,720,yuv420p,29.787,298,8,5865133
B198,84.7438,1280,720,yuv420p,29.97002997003,301,8,8460689
B199,76.1538,1280,720,yuv420p,29.97,300,8,2735446
B200,36.2614,1280,720,yuv420p,29.97002997003,300,8,6958758
B201,49.4186,1280,720,yuv420p,30.0,300,8,7448560
B202,78.8095,1280,720,yuv420p,29.97002997003,300,8,6333003
B203,78.539,1280,720,yuv420p,29.97002997003,300,8,22955977
B204,72.3743,1280,720,yuv420p,29.97002997003,300,8,10436202
B205,63.2195,1280,720,yuv420p,30.0,300,8,4865873
B206,80.9784,1280,720,yuv420p,29.9166666666667,300,8,4288213
B207,86.5106,1280,720,yuv420p,29.97002997003,300,8,20987395
B208,74.1111,1280,720,yuv420p,25.25,253,8,4899712
B209,74.7753,1280,720,yuv420p,30.0,301,8,8252394
B210,29.4167,1280,720,yuv420p,29.97002997003,300,8,10473192
B211,80.995,1280,720,yuv420p,29.97002997003,300,8,9651014
B212,71.6895,1280,720,yuv420p,29.4166666666667,295,8,8578091
B213,85.9296,1280,720,yuv420p,29.97002997003,300,8,9039133
B214,45.2158,1280,720,yuv420p,29.97002997003,300,8,5787281
B215,49.1789,1280,720,yuv420p,30.0,300,8,12086285
B216,85.8934,1280,720,yuv420p,30.0,301,8,28572306
B217,37.7778,1280,720,yuv420p,29.97002997003,300,8,7772597
B218,89.0446,1280,720,yuv420p,29.97002997003,301,8,9190535
B219,78.0149,1280,720,yuv420p,29.97002997003,301,8,15139638
B220,70.117,1280,720,yuv420p,29.97002997003,300,8,4272991
B221,80.4144,1280,720,yuv420p,30.0,300,8,3822878
B222,34.2513,1280,720,yuv420p,24.0,242,8,11991353
B223,60.6067,1280,720,yuv420p,29.97002997003,300,8,3258101
B224,81.0055,1280,720,yuv420p,29.97002997003,300,8,21125021
B225,80.4624,1280,720,yuv420p,30.0,301,8,5354449
B226,62.5157,1280,720,yuv420p,29.8333333333333,299,8,11105555
B227,90.2448,1280,720,yuv420p,29.97002997003,300,8,6767240
B228,71.1987,1280,720,yuv420p,30.0,301,8,12447264
B229,73.8866,1280,720,yuv420p,29.97002997003,300,8,11934895
B230,73.6337,1280,720,yuv420p,29.91,300,8,6172191
B231,65.0412,1280,720,yuv420p,29.97002997003,300,8,11311481
B232,65.1549,1280,720,yuv420p,29.8,298,8,7648697
B233,50.8201,1280,720,yuv420p,29.8507462686567,299,8,4249629
B234,80.4612,1280,720,yuv420p,30.0,301,8,5520658
B235,68.4103,1280,720,yuv420p,30.0,300,8,18522936
B236,53.3737,1280,720,yuv420p,29.84,299,8,9545334
B237,70.1209,1280,720,yuvj420p,30.0,301,8,8241662
B238,60.5058,1280,720,yuv420p,29.8507462686567,299,8,3913219
B239,67.5337,1280,720,yuv420p,30.0,300,8,9845071
B240,67.1576,1280,720,yuv420p,29.842,301,8,5341947
B241,66.459,1280,720,yuv420p,29.9166666666667,300,8,4039679
B242,71.6724,1280,720,yuv420p,30.0,301,8,12318960
B243,47.8021,1280,720,yuv420p,29.8507462686567,299,8,10198910
B244,63.5397,1280,720,yuv420p,30.0,301,8,11146540
B245,82.8444,1280,720,yuv420p,30.0,301,8,8418554
B246,56.3813,1280,720,yuv420p,30.0,301,8,9325996
B247,76.2626,1280,720,yuv420p,30.0,301,8,6699294
B248,62.3922,1280,720,yuv420p,29.97002997003,300,8,11282002
B249,69.7869,1280,720,yuv420p,30.0,300,8,8925373
B250,61.2128,1280,720,yuv420p,29.8507462686567,299,8,12274306
B251,82.7214,1280,720,yuv420p,29.97002997003,300,8,5185816
B252,73.2762,1280,720,yuv420p,29.953,300,8,6456196
B253,72.1818,1280,720,yuv420p,30.0,301,8,8615995
B254,54.569,1280,720,yuvj420p,30.0,301,8,5657117
B255,62.2424,1280,720,yuv420p,29.8333333333333,299,8,3015861
B256,59.5503,1280,720,yuv420p,30.0,300,8,7297764
B257,82.2251,1280,720,yuv420p,29.97002997003,300,8,5342019
B258,85.4278,1280,720,yuv420p,29.97002997003,300,8,9288585
B259,84.8989,1280,720,yuv420p,29.97002997003,300,8,5541573
B260,6.22368,1280,720,yuv420p,24.0,241,8,11113786
B261,78.0125,1280,720,yuv420p,30.0,301,8,10417658
B262,51.9461,1280,720,yuv420p,29.97002997003,300,8,9561330
B263,64.4931,1280,720,yuv420p,30.0,301,8,13634994
B264,78.114,1280,720,yuv420p,30.0,301,8,9192243
B265,74.4638,1280,720,yuv420p,30.0,291,8,5633236
B266,88.24,1280,720,yuv420p,29.97002997003,300,8,9715955
B267,62.3061,1280,720,yuv420p,29.97002997003,300,8,4714324
B268,25.0861,1280,720,yuv420p,29.9166666666667,300,8,5831094
B269,66.5404,1280,720,yuv420p,29.8333333333333,299,8,11338326
B270,90.3281,1280,720,yuv420p,29.97002997003,301,8,6702200
B271,84.2073,1280,720,yuv420p,30.0,300,8,13351215
B272,49.6404,1280,720,yuv420p,24.0,241,8,5905567
B273,53.4568,1280,720,yuv420p,30.0,302,8,8139510
B274,54.9497,1280,720,yuv420p,30.0,301,8,9502187
B275,79.0355,1280,720,yuv420p,29.97002997003,301,8,12310258
B276,83.5027,1280,720,yuv420p,29.97002997003,301,8,6235013
B277,28.6053,1280,720,yuv420p,29.97002997003,300,8,4032569
B278,70.3646,1280,720,yuv420p,29.97002997003,300,8,6939476
B279,67.9827,1280,720,yuv420p,30.0,301,8,7930874
B280,69.5136,1280,720,yuv420p,30.0,300,8,5243266
B281,50.288,1280,720,yuv420p,29.97002997003,300,8,6851586
B282,70.8817,1280,720,yuv420p,29.9166666666667,299,8,3644621
B283,64.2865,1280,720,yuv420p,29.62,297,8,5765299
B284,71.3248,1280,720,yuv420p,29.97002997003,300,8,4768712
B285,73.6837,1280,720,yuv420p,29.97002997003,300,8,5694568
B286,38.6012,1280,720,yuv420p,30.0,301,8,9479518
B287,70.2771,1280,720,yuv420p,30.0,300,8,7440234
B288,82.4922,1280,720,yuv420p,29.97002997003,301,8,11792890
B289,84.8406,1280,720,yuv420p,29.97002997003,300,8,12819465
B290,62.4348,1280,720,yuv420p,30.0,301,8,14210453
B291,71.1256,1280,720,yuv420p,30.0,300,8,7069176
B292,81.9686,1280,720,yuv420p,30.0,301,8,7580434
B293,78.2485,1280,720,yuvj420p,30.0,302,8,4696002
B294,66.3431,1280,720,yuv420p,30.0,300,8,4923371
B295,54.7539,1280,720,yuv420p,29.97002997003,300,8,11380641
B296,63.203,1280,720,yuv420p,29.937,300,8,4554411
B297,61.4341,1280,720,yuv420p,30.0,301,8,6003462
B298,42.3916,1280,720,yuv420p,30.0,301,8,4535050
B299,72.21,1280,720,yuv420p,30.0,301,8,12784514
B300,27.691,1280,720,yuv420p,30.0,301,8,3460532
B301,49.1242,1280,720,yuv420p,30.0,300,8,6309452
B302,72.25,1280,720,yuv420p,29.97002997003,300,8,15779650
B303,18.8824,1280,720,yuv420p,24.0,241,8,8215225
B304,91.7312,1280,720,yuv420p,29.97002997003,301,8,5074972
