MOS,y_test_pred,y_test_pred_logistic
2.74,2.09291410446167,2.4828061870573537
2.74,2.5645222663879395,2.8950114877970585
2.72,3.1648130416870117,3.423896244340025
2.72,2.1719436645507812,2.5492252204479646
2.7,1.9203084707260132,2.3433185500818174
2.7,2.3228015899658203,2.679594307516628
2.68,1.7077865600585938,2.1839545268740923
2.66,2.2866554260253906,2.647984484297969
2.66,1.7757009267807007,2.23326990491186
2.64,2.4403276443481445,2.783633332960752
2.62,2.6595277786254883,2.980630101651756
2.6,2.1997427940368652,2.5729200650198982
2.58,2.3119029998779297,2.6700415479302695
2.58,2.6279664039611816,2.9521785823719853
2.54,1.6656078100204468,2.1541251852909946
2.52,2.932861328125,3.2248116931657824
2.5,1.7774745225906372,2.2345786548065387
2.5,2.380448818206787,2.730409857336085
2.48,1.6753721237182617,2.1609754147631626
2.46,1.8546557426452637,2.292531803374052
2.46,1.7841805219650269,2.239536533670827
2.46,2.78945255279541,3.0974439214739578
2.46,2.4471988677978516,2.7897650417798583
2.44,2.0693721771240234,2.4633101718948756
2.44,2.310692548751831,2.6689817137813674
2.44,1.8280078172683716,2.2723039789657427
2.42,1.6568119525909424,2.1479830516289447
2.4,2.080169677734375,2.4722347592180185
2.4,1.7717593908309937,2.230365176037753
2.38,3.122117519378662,3.3880867175535245
2.36,2.2019267082214355,2.574788387378865
2.36,1.6004917621612549,2.109304300402947
2.3,2.270467758178711,2.6338985288889
2.3,1.7749544382095337,2.2327193791590627
2.299595142,2.3921515941619873,2.7407796704564005
2.28,2.5602121353149414,2.8911314863752327
2.28,2.4015254974365234,2.749097779327479
2.26,2.7396178245544434,3.052734349704637
2.26,2.087526321411133,2.4783321242405965
2.24,1.624823808670044,2.125876241471563
2.24,2.1489315032958984,2.5297369085089203
2.24,1.7404903173446655,2.20750637225637
2.22,2.2982101440429688,2.6580661373537797
2.22,2.6547250747680664,2.9763010585479006
2.2,2.1404008865356445,2.522542696408775
2.2,2.1411147117614746,2.523144058433072
2.18,2.5856375694274902,2.9140282954583165
2.16,2.266812562942505,2.630724208733829
2.14,1.209179401397705,1.872445436607887
2.14,1.8949207067489624,2.323521725935741
2.1,2.2985377311706543,2.658352283112758
2.1,1.9737211465835571,2.3855959438758045
2.08,1.1235573291778564,1.8280679620694498
2.08,1.4211795330047607,1.9937957457997004
2.08,1.6425684690475464,2.1380947027837056
1.98,1.7557270526885986,2.218603762877896
1.98,1.7102383375167847,2.185707453702289
1.98,2.110106945037842,2.4971308502887397
1.94,2.4244046211242676,2.7694418916386763
1.86,2.2357306480407715,2.6038292553300595
1.843137255,1.4475336074829102,2.0100350184989697
1.84,1.7989929914474487,2.250540534327012
1.84,1.1260536909103394,1.8293247284106553
1.828125,1.663773536682129,2.1528420694849424
1.74,1.661484718322754,2.1512426477293154
1.72972973,1.3703653812408447,1.9632059443635765
1.68,2.030651092529297,2.4315529044108226
1.66,1.4701435565948486,2.024170656267268
1.614785992,1.3619860410690308,1.9582529406253515
1.6,1.1130422353744507,1.8227985119149255
1.56,1.8896507024765015,2.319436979765383
1.52,1.8826727867126465,2.3140416387887153
1.48,1.5623366832733154,2.083745791394847
1.22,1.1161350011825562,1.8243443289715437
